Chromosome,Start,End,Build
1,65602247,65602258,GRCh37
1,65603995,65604016,GRCh37
1,66107570,66107835,GRCh37
1,66115348,66115358,GRCh37
1,66123766,66123771,GRCh37
1,66165259,66165456,GRCh37
1,66166498,66166599,GRCh37
1,66175577,66175671,GRCh37
1,66189069,66189174,GRCh37
1,66191590,66191648,GRCh37
1,66192032,66192361,GRCh37
1,66197902,66198400,GRCh37
1,66202469,66202692,GRCh37
1,66203063,66203065,GRCh37
1,66565125,66565351,GRCh37
1,66857271,66857486,GRCh37
1,66919675,66919780,GRCh37
1,66922938,66923097,GRCh37
1,66923239,66923292,GRCh37
1,67263930,67264105,GRCh37
1,67269576,67269607,GRCh37
1,67623915,67623945,GRCh37
1,67649589,67649634,GRCh37
1,67650302,67650381,GRCh37
1,67652959,67653362,GRCh37
1,67653764,67653800,GRCh37
1,68337107,68337957,GRCh37
1,68394465,68394544,GRCh37
1,68394715,68395222,GRCh37
1,68399217,68399338,GRCh37
1,68458634,68458637,GRCh37
1,68530829,68530830,GRCh37
1,68539722,68539741,GRCh37
1,68549730,68549931,GRCh37
1,68700200,68700326,GRCh37
1,68702710,68702795,GRCh37
1,68703303,68703310,GRCh37
1,68703502,68703511,GRCh37
1,68704395,68704400,GRCh37
1,68708112,68708116,GRCh37
1,68713141,68713259,GRCh37
1,68716916,68716934,GRCh37
1,68719292,68719517,GRCh37
1,68866490,68866492,GRCh37
1,69023590,69023635,GRCh37
1,69023976,69024071,GRCh37
1,69062752,69062758,GRCh37
1,69072715,69072769,GRCh37
1,69072781,69073159,GRCh37
1,69103242,69103308,GRCh37
1,69105915,69106114,GRCh37
1,69116300,69116307,GRCh37
1,69123676,69123708,GRCh37
1,69125760,69125806,GRCh37
1,69129530,69129622,GRCh37
1,69133250,69133383,GRCh37
1,69136403,69136457,GRCh37
1,69158178,69158267,GRCh37
1,69163050,69163060,GRCh37
1,69181996,69182387,GRCh37
1,69182598,69183000,GRCh37
1,69223769,69223780,GRCh37
1,69250290,69250400,GRCh37
1,69256136,69256359,GRCh37
1,69257274,69257280,GRCh37
1,69267905,69267911,GRCh37
1,69295170,69295251,GRCh37
1,69303935,69304029,GRCh37
1,69304062,69304933,GRCh37
1,69320411,69320412,GRCh37
1,69330499,69330524,GRCh37
1,69341239,69341460,GRCh37
1,69351049,69351424,GRCh37
1,69450653,69450776,GRCh37
1,69459204,69459400,GRCh37
1,69460938,69461266,GRCh37
1,69467497,69468353,GRCh37
1,69472808,69473213,GRCh37
1,69473511,69473614,GRCh37
1,69478666,69478671,GRCh37
1,69492540,69492559,GRCh37
1,69508996,69508997,GRCh37
1,69509559,69509713,GRCh37
1,69510367,69510375,GRCh37
1,69510576,69511218,GRCh37
1,69515228,69515968,GRCh37
1,69527800,69527816,GRCh37
1,69630986,69631000,GRCh37
1,69640407,69640607,GRCh37
1,69642661,69642865,GRCh37
1,69649160,69649182,GRCh37
1,69649517,69649531,GRCh37
1,69653432,69653886,GRCh37
1,69655742,69655803,GRCh37
1,69661990,69662032,GRCh37
1,69663184,69663558,GRCh37
1,69672144,69672291,GRCh37
1,69675426,69675513,GRCh37
1,69675542,69675558,GRCh37
1,69686190,69686193,GRCh37
1,69686211,69686377,GRCh37
1,69703702,69703747,GRCh37
1,69722050,69722088,GRCh37
1,69768439,69768554,GRCh37
1,69802928,69803142,GRCh37
1,69829757,69830260,GRCh37
1,69847688,69847903,GRCh37
1,69850473,69850573,GRCh37
1,69851445,69851633,GRCh37
1,69885110,69885225,GRCh37
1,69887800,69888044,GRCh37
1,69914135,69914154,GRCh37
1,69914403,69914412,GRCh37
1,69923226,69923247,GRCh37
1,70003834,70004096,GRCh37
1,70011600,70011758,GRCh37
1,70092057,70092067,GRCh37
1,70255432,70255508,GRCh37
1,70257854,70258166,GRCh37
1,70261072,70261085,GRCh37
1,70338469,70338520,GRCh37
1,70396678,70396700,GRCh37
1,70440178,70440322,GRCh37
1,70850408,70850451,GRCh37
1,70851664,70852323,GRCh37
1,70857333,70857452,GRCh37
1,70864199,70864423,GRCh37
1,70944443,70944953,GRCh37
1,70947904,70948326,GRCh37
1,70948633,70948794,GRCh37
1,70960007,70960260,GRCh37
1,70980821,70980844,GRCh37
1,70987253,70987270,GRCh37
1,70987482,70987503,GRCh37
1,70988204,70988291,GRCh37
1,70997334,70997545,GRCh37
1,71000803,71000805,GRCh37
1,71073219,71073280,GRCh37
1,71075000,71075243,GRCh37
1,71075372,71075584,GRCh37
1,71101570,71101608,GRCh37
1,71103132,71103192,GRCh37
1,71105470,71105689,GRCh37
1,71106821,71107263,GRCh37
1,71110038,71110440,GRCh37
1,71124456,71124540,GRCh37
1,71125082,71125201,GRCh37
1,71130250,71130297,GRCh37
1,71155503,71155787,GRCh37
1,71159821,71160000,GRCh37
1,71161602,71162031,GRCh37
1,71164552,71164661,GRCh37
1,71170245,71170275,GRCh37
1,71173858,71173947,GRCh37
1,71177988,71177989,GRCh37
1,71257685,71257691,GRCh37
1,71266465,71266502,GRCh37
1,71286491,71286606,GRCh37
1,71295138,71296488,GRCh37
1,71300396,71300406,GRCh37
1,71300936,71300940,GRCh37
1,71301064,71301147,GRCh37
1,71304600,71304800,GRCh37
1,71317205,71317294,GRCh37
1,71317875,71317878,GRCh37
1,71369025,71369071,GRCh37
1,71393690,71393803,GRCh37
1,71562516,71562523,GRCh37
1,71568000,71568480,GRCh37
1,71568687,71568755,GRCh37
1,71603713,71603898,GRCh37
1,71609069,71609072,GRCh37
1,71615277,71615289,GRCh37
1,71640731,71641143,GRCh37
1,71651892,71651902,GRCh37
1,71656336,71656600,GRCh37
1,71678706,71678783,GRCh37
1,71687369,71687754,GRCh37
1,71691939,71692360,GRCh37
1,71709323,71709557,GRCh37
1,71710330,71710656,GRCh37
1,71782629,71782632,GRCh37
1,71791145,71791407,GRCh37
1,71792602,71792656,GRCh37
1,71810459,71810530,GRCh37
1,71811043,71811074,GRCh37
1,71821194,71821197,GRCh37
1,71832400,71832641,GRCh37
1,71835378,71835435,GRCh37
1,71835624,71835722,GRCh37
1,71841130,71841139,GRCh37
1,71844245,71844512,GRCh37
1,71849686,71849859,GRCh37
1,71876180,71876752,GRCh37
1,71906017,71906283,GRCh37
1,71909774,71909980,GRCh37
1,71911600,71911631,GRCh37
1,71919675,71920312,GRCh37
1,71946020,71946065,GRCh37
1,71949378,71949485,GRCh37
1,71952062,71952081,GRCh37
1,71988444,71988480,GRCh37
1,71990836,71991291,GRCh37
1,72007682,72007860,GRCh37
1,72008704,72008720,GRCh37
1,72011655,72011989,GRCh37
1,72015596,72015920,GRCh37
1,72020400,72021195,GRCh37
1,72137716,72138078,GRCh37
1,72151663,72151737,GRCh37
1,72186390,72186400,GRCh37
1,72205202,72205314,GRCh37
1,72224927,72224970,GRCh37
1,72271614,72271889,GRCh37
1,72277467,72277478,GRCh37
1,72363170,72364016,GRCh37
1,72379830,72379963,GRCh37
1,72424651,72426119,GRCh37
1,72427477,72427489,GRCh37
1,72457455,72457465,GRCh37
1,72458402,72458983,GRCh37
1,72461551,72462055,GRCh37
1,72520819,72521000,GRCh37
1,72521400,72521466,GRCh37
1,72522485,72522720,GRCh37
1,72522849,72523316,GRCh37
1,72535731,72535769,GRCh37
1,72535855,72535896,GRCh37
1,72540433,72540698,GRCh37
1,72544808,72545011,GRCh37
1,72550935,72551305,GRCh37
1,72554830,72554895,GRCh37
1,72557157,72557406,GRCh37
1,72559670,72559964,GRCh37
1,72568295,72568569,GRCh37
1,72596605,72597497,GRCh37
1,72675520,72675672,GRCh37
1,72764487,72764501,GRCh37
1,72765666,72765848,GRCh37
1,72766466,72766511,GRCh37
1,72770173,72770175,GRCh37
1,72786875,72786946,GRCh37
1,72796312,72796450,GRCh37
1,72805011,72805353,GRCh37
1,72810572,72811050,GRCh37
1,72871482,72872005,GRCh37
1,72880898,72881166,GRCh37
1,72889154,72889155,GRCh37
1,72928490,72928647,GRCh37
1,72928658,72928787,GRCh37
1,72935484,72935508,GRCh37
1,72967575,72967593,GRCh37
1,72968238,72968333,GRCh37
1,72988000,72988066,GRCh37
1,72988390,72988767,GRCh37
1,72998968,72999430,GRCh37
1,73040363,73040466,GRCh37
1,73043252,73043271,GRCh37
1,73047177,73047468,GRCh37
1,73051051,73051600,GRCh37
1,73056657,73057531,GRCh37
1,73065457,73065471,GRCh37
1,73066137,73066152,GRCh37
1,73081271,73081336,GRCh37
1,73081710,73082059,GRCh37
1,73083557,73083600,GRCh37
1,73118560,73118833,GRCh37
1,73124169,73124202,GRCh37
1,73130116,73130247,GRCh37
1,73159800,73159809,GRCh37
1,73161863,73162056,GRCh37
1,73169267,73169601,GRCh37
1,73170777,73170821,GRCh37
1,73186791,73186803,GRCh37
1,73202708,73202740,GRCh37
1,73212310,73212326,GRCh37
1,73221340,73221597,GRCh37
1,73232472,73232481,GRCh37
1,73248892,73249123,GRCh37
1,73249580,73249728,GRCh37
1,73259913,73261146,GRCh37
1,73263041,73263107,GRCh37
1,73284998,73285191,GRCh37
1,73302865,73303200,GRCh37
1,73318704,73318739,GRCh37
1,73321190,73321192,GRCh37
1,73331337,73331910,GRCh37
1,73334982,73335127,GRCh37
1,73336076,73336172,GRCh37
1,73340672,73340741,GRCh37
1,73340916,73341110,GRCh37
1,73348841,73349273,GRCh37
1,73374490,73374493,GRCh37
1,73384010,73384442,GRCh37
1,73385484,73385636,GRCh37
1,73390821,73391027,GRCh37
1,73400533,73400558,GRCh37
1,73400609,73400620,GRCh37
1,73401846,73401894,GRCh37
1,73403124,73403318,GRCh37
1,73486363,73486483,GRCh37
1,73487430,73487794,GRCh37
1,73488393,73488410,GRCh37
1,73488448,73488690,GRCh37
1,73488991,73489000,GRCh37
1,73489312,73489332,GRCh37
1,73489364,73489380,GRCh37
1,73494785,73495000,GRCh37
1,73519874,73519952,GRCh37
1,73526098,73526466,GRCh37
1,73547156,73547317,GRCh37
1,73551417,73551640,GRCh37
1,73556925,73556926,GRCh37
1,73589389,73589495,GRCh37
1,73597712,73597727,GRCh37
1,73597753,73597931,GRCh37
1,73601217,73601603,GRCh37
1,73603513,73603753,GRCh37
1,73611950,73612020,GRCh37
1,73612812,73613080,GRCh37
1,73613230,73613323,GRCh37
1,73655310,73655389,GRCh37
1,73677216,73677234,GRCh37
1,73681841,73682602,GRCh37
1,73700910,73701350,GRCh37
1,73723248,73723277,GRCh37
1,73738206,73738213,GRCh37
1,73744015,73744570,GRCh37
1,73745400,73745424,GRCh37
1,73759759,73759820,GRCh37
1,73760802,73760942,GRCh37
1,73768376,73768452,GRCh37
1,73769399,73770340,GRCh37
1,73782716,73782832,GRCh37
1,73783490,73783493,GRCh37
1,73797987,73798003,GRCh37
1,73800338,73800507,GRCh37
1,73813282,73813525,GRCh37
1,73814330,73814498,GRCh37
1,73821490,73821522,GRCh37
1,73838231,73838239,GRCh37
1,73841052,73841295,GRCh37
1,73850495,73850981,GRCh37
1,73863043,73863077,GRCh37
1,73863229,73863324,GRCh37
1,73866335,73866360,GRCh37
1,73869380,73869441,GRCh37
1,73893435,73893454,GRCh37
1,73898981,73899044,GRCh37
1,73899716,73900056,GRCh37
1,73906470,73906571,GRCh37
1,73944428,73945063,GRCh37
1,73945778,73946085,GRCh37
1,73947429,73947783,GRCh37
1,73949936,73950407,GRCh37
1,73967607,73967858,GRCh37
1,73989010,73989180,GRCh37
1,73989657,73989897,GRCh37
1,73994032,73994066,GRCh37
1,73994083,73994129,GRCh37
1,74011232,74011244,GRCh37
1,74013612,74013647,GRCh37
1,74016643,74016648,GRCh37
1,74017380,74017487,GRCh37
1,74017580,74017585,GRCh37
1,74021954,74021958,GRCh37
1,74038215,74038218,GRCh37
1,74039600,74039633,GRCh37
1,74039935,74040233,GRCh37
1,74041319,74041365,GRCh37
1,74120655,74120720,GRCh37
1,74155983,74155984,GRCh37
1,74169794,74169882,GRCh37
1,74174543,74174760,GRCh37
1,74193227,74193966,GRCh37
1,74194764,74195104,GRCh37
1,74201016,74201123,GRCh37
1,74207811,74207830,GRCh37
1,74215309,74215400,GRCh37
1,74219471,74219969,GRCh37
1,74234502,74234574,GRCh37
1,74246011,74246457,GRCh37
1,74277696,74277760,GRCh37
1,74292241,74292342,GRCh37
1,74292532,74292570,GRCh37
1,74295910,74296429,GRCh37
1,74332260,74332470,GRCh37
1,74334452,74334469,GRCh37
1,74339600,74340055,GRCh37
1,74355110,74355166,GRCh37
1,74391670,74391700,GRCh37
1,74394156,74394229,GRCh37
1,74400873,74400875,GRCh37
1,74421777,74421892,GRCh37
1,74434115,74434120,GRCh37
1,74441100,74441324,GRCh37
1,74458581,74458858,GRCh37
1,74459032,74459598,GRCh37
1,74460437,74460438,GRCh37
1,74478545,74478565,GRCh37
1,74486976,74487356,GRCh37
1,74487499,74487600,GRCh37
1,74488076,74488727,GRCh37
1,74489245,74489600,GRCh37
1,74490173,74490450,GRCh37
1,74491372,74491699,GRCh37
1,74492653,74492972,GRCh37
1,74494287,74494300,GRCh37
1,74501262,74501640,GRCh37
1,74513269,74513291,GRCh37
1,74518148,74518599,GRCh37
1,74520740,74520805,GRCh37
1,74526295,74526296,GRCh37
1,74534827,74534868,GRCh37
1,74537355,74537416,GRCh37
1,74538230,74538561,GRCh37
1,74541276,74541300,GRCh37
1,74545407,74545965,GRCh37
1,74547200,74547602,GRCh37
1,74556589,74556606,GRCh37
1,74558050,74558056,GRCh37
1,74576338,74576485,GRCh37
1,74583090,74583177,GRCh37
1,74586425,74586554,GRCh37
1,74612174,74612289,GRCh37
1,74612476,74612576,GRCh37
1,74613203,74613268,GRCh37
1,74617777,74618036,GRCh37
1,74618904,74619238,GRCh37
1,74619561,74619643,GRCh37
1,74628814,74629224,GRCh37
1,74642490,74642513,GRCh37
1,74644792,74645591,GRCh37
1,74654356,74654613,GRCh37
1,74658910,74659075,GRCh37
1,75017200,75017800,GRCh37
1,75046659,75048933,GRCh37
1,75062964,75063207,GRCh37
1,75067653,75067800,GRCh37
1,75067950,75068118,GRCh37
1,75071827,75072220,GRCh37
1,75073554,75073556,GRCh37
1,75078010,75078068,GRCh37
1,75079163,75079686,GRCh37
1,75080376,75080890,GRCh37
1,75106240,75106315,GRCh37
1,75106584,75106929,GRCh37
1,75108324,75108373,GRCh37
1,75125190,75125355,GRCh37
1,75129980,75130051,GRCh37
1,75136106,75136125,GRCh37
1,75251989,75252001,GRCh37
1,75257809,75257839,GRCh37
1,75257939,75257990,GRCh37
1,75258082,75258105,GRCh37
1,75259545,75259596,GRCh37
1,75276619,75276623,GRCh37
1,75280447,75280587,GRCh37
1,75281406,75281458,GRCh37
1,75282307,75282318,GRCh37
1,75291013,75291052,GRCh37
1,75301410,75301775,GRCh37
1,75301899,75301907,GRCh37
1,75302271,75302700,GRCh37
1,75304344,75304419,GRCh37
1,75306621,75306946,GRCh37
1,75308075,75308147,GRCh37
1,75311961,75312050,GRCh37
1,75314228,75314366,GRCh37
1,75319300,75319540,GRCh37
1,75324874,75324875,GRCh37
1,75325563,75325759,GRCh37
1,75357022,75357267,GRCh37
1,75361924,75361948,GRCh37
1,75372100,75372225,GRCh37
1,75375263,75375610,GRCh37
1,75377191,75377203,GRCh37
1,75388723,75388892,GRCh37
1,75388948,75388966,GRCh37
1,75402419,75402571,GRCh37
1,75406071,75406081,GRCh37
1,75409446,75409450,GRCh37
1,75414500,75414740,GRCh37
1,75423522,75423584,GRCh37
1,75423847,75424075,GRCh37
1,75429134,75429264,GRCh37
1,75447731,75447784,GRCh37
1,75448582,75448613,GRCh37
1,75450302,75450312,GRCh37
1,75460297,75460540,GRCh37
1,75463837,75464204,GRCh37
1,75468789,75468800,GRCh37
1,75471359,75471385,GRCh37
1,75473574,75473842,GRCh37
1,75487248,75487675,GRCh37
1,75518072,75518124,GRCh37
1,75518220,75518339,GRCh37
1,75569974,75569977,GRCh37
1,75570961,75571166,GRCh37
1,75572000,75572056,GRCh37
1,75583000,75583047,GRCh37
1,75584147,75584316,GRCh37
1,75585687,75585710,GRCh37
1,75655600,75655663,GRCh37
1,75659993,75660165,GRCh37
1,75660330,75660499,GRCh37
1,75663655,75663991,GRCh37
1,75756556,75757011,GRCh37
1,75764841,75765413,GRCh37
1,75784306,75784330,GRCh37
1,75788241,75788398,GRCh37
1,75813864,75814359,GRCh37
1,75859569,75859591,GRCh37
1,75865374,75865538,GRCh37
1,75875363,75875596,GRCh37
1,75900432,75900505,GRCh37
1,75913285,75913485,GRCh37
1,75923628,75923638,GRCh37
1,75952611,75952823,GRCh37
1,75954199,75954318,GRCh37
1,75961738,75961742,GRCh37
1,75963460,75964098,GRCh37
1,75976958,75976981,GRCh37
1,76021323,76021500,GRCh37
1,76022894,76022931,GRCh37
1,76022946,76023593,GRCh37
1,76028400,76028571,GRCh37
1,76030028,76030261,GRCh37
1,76032400,76032463,GRCh37
1,76039749,76039768,GRCh37
1,76061492,76061630,GRCh37
1,76066210,76066213,GRCh37
1,76068367,76068614,GRCh37
1,76087770,76087851,GRCh37
1,76103413,76103781,GRCh37
1,76109800,76110197,GRCh37
1,76117456,76117475,GRCh37
1,76169359,76169590,GRCh37
1,76176278,76176400,GRCh37
1,76179080,76179089,GRCh37
1,76343299,76343408,GRCh37
1,76344205,76344207,GRCh37
1,76345876,76345915,GRCh37
1,76346812,76346834,GRCh37
1,76350959,76351003,GRCh37
1,76351197,76351234,GRCh37
1,76351651,76351656,GRCh37
1,76357003,76357127,GRCh37
1,76358041,76358062,GRCh37
1,76363413,76363483,GRCh37
1,76381342,76381479,GRCh37
1,76387286,76387753,GRCh37
1,76389519,76389542,GRCh37
1,76389865,76390193,GRCh37
1,76398855,76398924,GRCh37
1,76401948,76402001,GRCh37
1,76439705,76439748,GRCh37
1,76440270,76440367,GRCh37
1,76440913,76441151,GRCh37
1,76441703,76441730,GRCh37
1,76456133,76456139,GRCh37
1,76862873,76862882,GRCh37
1,76863358,76863369,GRCh37
1,76864033,76864176,GRCh37
1,76982655,76982750,GRCh37
1,76985698,76985842,GRCh37
1,76991070,76991400,GRCh37
1,77029047,77029166,GRCh37
1,77030095,77030103,GRCh37
1,77032563,77032630,GRCh37
1,77108993,77109076,GRCh37
1,77120127,77120148,GRCh37
1,77131517,77131521,GRCh37
1,77165439,77165443,GRCh37
1,77167079,77167081,GRCh37
1,77168623,77168654,GRCh37
1,77171401,77171693,GRCh37
1,77173227,77173531,GRCh37
1,77200408,77200439,GRCh37
1,77217947,77218041,GRCh37
1,77256130,77256133,GRCh37
1,77258754,77258780,GRCh37
1,77261454,77261619,GRCh37
1,77280604,77280689,GRCh37
1,77281853,77282229,GRCh37
1,77301400,77301466,GRCh37
1,77315671,77315727,GRCh37
1,77316119,77316333,GRCh37
1,77318316,77318332,GRCh37
1,77318446,77318582,GRCh37
1,77702773,77703029,GRCh37
1,77703040,77703169,GRCh37
1,77723324,77723344,GRCh37
1,77728690,77728699,GRCh37
1,77730409,77730594,GRCh37
1,78646959,78647115,GRCh37
1,78773180,78773182,GRCh37
1,78796958,78797019,GRCh37
1,78799045,78799121,GRCh37
1,78843389,78843453,GRCh37
1,78859761,78859765,GRCh37
1,79013134,79014100,GRCh37
1,79034132,79034222,GRCh37
1,79036962,79036964,GRCh37
1,79039247,79039327,GRCh37
1,79047220,79047276,GRCh37
1,79050380,79050384,GRCh37
1,79199839,79199875,GRCh37
1,79202783,79202801,GRCh37
1,79207252,79207344,GRCh37
1,79207493,79208173,GRCh37
1,79208187,79208200,GRCh37
1,79217855,79218363,GRCh37
1,79238259,79238398,GRCh37
1,79241983,79242123,GRCh37
1,79251537,79251604,GRCh37
1,79253584,79254213,GRCh37
1,79255656,79255860,GRCh37
1,79267094,79267224,GRCh37
1,79270610,79270848,GRCh37
1,79273915,79274765,GRCh37
1,79278081,79278104,GRCh37
1,79318909,79318918,GRCh37
1,79322638,79322909,GRCh37
1,79483238,79483289,GRCh37
1,79490586,79490600,GRCh37
1,79495262,79495265,GRCh37
1,79532114,79532129,GRCh37
1,79541872,79542000,GRCh37
1,79562201,79562208,GRCh37
1,79607865,79607957,GRCh37
1,79609822,79609875,GRCh37
1,79630614,79630619,GRCh37
1,79633416,79634118,GRCh37
1,79641959,79641994,GRCh37
1,79649281,79649537,GRCh37
1,79689515,79689838,GRCh37
1,79689978,79690096,GRCh37
1,79692589,79692769,GRCh37
1,79715002,79715054,GRCh37
1,79739540,79739542,GRCh37
1,79754429,79754561,GRCh37
1,79756993,79757134,GRCh37
1,79771488,79772148,GRCh37
1,79783148,79783153,GRCh37
1,79785991,79786007,GRCh37
1,79786918,79787339,GRCh37
1,79805558,79806322,GRCh37
1,79846570,79846864,GRCh37
1,79849550,79849668,GRCh37
1,79853652,79853720,GRCh37
1,79864161,79864453,GRCh37
1,79870243,79870254,GRCh37
1,79885986,79886654,GRCh37
1,79895670,79896037,GRCh37
1,79903192,79903316,GRCh37
1,79905282,79905367,GRCh37
1,79930726,79930742,GRCh37
1,79985917,79986267,GRCh37
1,79990110,79990316,GRCh37
1,79996684,79996790,GRCh37
1,80010374,80010396,GRCh37
1,80013349,80013376,GRCh37
1,80021253,80021271,GRCh37
1,80030259,80030791,GRCh37
1,80036741,80036842,GRCh37
1,80078756,80078800,GRCh37
1,80081085,80081532,GRCh37
1,80084669,80084970,GRCh37
1,80087431,80087442,GRCh37
1,80201941,80201947,GRCh37
1,80209885,80209898,GRCh37
1,80211019,80211042,GRCh37
1,80214823,80214903,GRCh37
1,80224992,80224995,GRCh37
1,80229947,80230236,GRCh37
1,80233835,80234053,GRCh37
1,80234098,80234132,GRCh37
1,80237710,80238157,GRCh37
1,80238273,80238341,GRCh37
1,80245646,80245725,GRCh37
1,80287396,80287475,GRCh37
1,80295283,80295393,GRCh37
1,80300627,80300689,GRCh37
1,80306340,80306364,GRCh37
1,80320679,80321087,GRCh37
1,80330265,80330401,GRCh37
1,80337333,80337635,GRCh37
1,80375039,80375157,GRCh37
1,80380011,80380116,GRCh37
1,80387403,80387431,GRCh37
1,80400611,80400696,GRCh37
1,80402360,80402379,GRCh37
1,80420649,80420867,GRCh37
1,80421677,80421680,GRCh37
1,80422129,80422135,GRCh37
1,80422489,80422688,GRCh37
1,80429246,80429464,GRCh37
1,80432044,80432220,GRCh37
1,80436788,80436793,GRCh37
1,80437405,80437448,GRCh37
1,80438652,80438756,GRCh37
1,80460929,80461041,GRCh37
1,80477007,80477043,GRCh37
1,80477930,80479312,GRCh37
1,80490540,80490589,GRCh37
1,80499816,80499919,GRCh37
1,80534646,80534949,GRCh37
1,80541503,80541599,GRCh37
1,80544186,80544300,GRCh37
1,80554631,80554635,GRCh37
1,80555847,80556081,GRCh37
1,80577467,80577617,GRCh37
1,80588390,80588747,GRCh37
1,80595883,80595946,GRCh37
1,80598232,80598233,GRCh37
1,80612196,80612637,GRCh37
1,80634347,80634702,GRCh37
1,80657567,80657569,GRCh37
1,80659891,80659920,GRCh37
1,80664201,80664240,GRCh37
1,80664668,80664858,GRCh37
1,80664887,80665000,GRCh37
1,80672387,80672417,GRCh37
1,80689642,80689696,GRCh37
1,80695554,80695776,GRCh37
1,80697750,80697752,GRCh37
1,80699107,80700172,GRCh37
1,80701534,80701616,GRCh37
1,80718068,80719056,GRCh37
1,80721073,80721203,GRCh37
1,80731735,80731763,GRCh37
1,80731805,80732377,GRCh37
1,80732632,80732633,GRCh37
1,80734080,80734251,GRCh37
1,80734796,80735056,GRCh37
1,80737806,80738232,GRCh37
1,80744412,80744759,GRCh37
1,80762400,80762454,GRCh37
1,80763941,80764156,GRCh37
1,80769462,80769636,GRCh37
1,80778076,80778271,GRCh37
1,80778683,80778691,GRCh37
1,80780256,80780374,GRCh37
1,80781304,80781573,GRCh37
1,80783570,80783579,GRCh37
1,80791414,80791553,GRCh37
1,80815350,80815613,GRCh37
1,80816065,80816120,GRCh37
1,80818075,80818583,GRCh37
1,80818624,80818669,GRCh37
1,80827643,80828059,GRCh37
1,80828793,80828794,GRCh37
1,80849037,80849550,GRCh37
1,80856686,80856771,GRCh37
1,80871527,80871533,GRCh37
1,80876265,80876422,GRCh37
1,80877941,80878048,GRCh37
1,80913000,80913127,GRCh37
1,80914350,80914584,GRCh37
1,80918514,80918603,GRCh37
1,80919920,80920016,GRCh37
1,80927303,80927551,GRCh37
1,80928050,80928549,GRCh37
1,80934772,80934984,GRCh37
1,80935770,80935789,GRCh37
1,80941139,80941140,GRCh37
1,80944656,80944681,GRCh37
1,80954930,80955084,GRCh37
1,80956458,80957398,GRCh37
1,80971000,80971200,GRCh37
1,80978018,80978791,GRCh37
1,81018483,81018524,GRCh37
1,81027878,81027919,GRCh37
1,81029651,81030460,GRCh37
1,81035230,81036140,GRCh37
1,81043690,81043707,GRCh37
1,81081900,81081902,GRCh37
1,81087248,81087268,GRCh37
1,81151302,81151308,GRCh37
1,81154361,81155465,GRCh37
1,81156938,81157196,GRCh37
1,81157643,81158194,GRCh37
1,81163726,81163779,GRCh37
1,81164043,81164856,GRCh37
1,81170167,81170292,GRCh37
1,81170402,81170482,GRCh37
1,81170505,81170639,GRCh37
1,81180383,81180450,GRCh37
1,81214173,81214264,GRCh37
1,81214555,81214589,GRCh37
1,81215810,81215900,GRCh37
1,81263656,81263664,GRCh37
1,81264707,81264722,GRCh37
1,81271065,81271175,GRCh37
1,81286135,81286425,GRCh37
1,81287507,81287540,GRCh37
1,81289883,81290200,GRCh37
1,81291835,81291861,GRCh37
1,81306253,81306745,GRCh37
1,81309059,81309200,GRCh37
